geneID	geneSymbol	bioType	annotationLevel	S-CTL-001	S-CTL-002	S-CTL-003	S-KD-001	S-KD-002	S-KD-003
ENSG00000275944.1	AC244100.3	lncRNA	2	0	0	0	0	0	0
ENSG00000275945.1	EIF3FP1	processed_pseudogene	1	0	0	1	0	0	0
ENSG00000275948.1	RF01684	sRNA	3	0	0	0	0	0	0
ENSG00000275950.1	MIR6724-1	miRNA	3	0	0	0	0	0	0
ENSG00000275953.1	AL359535.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000275954.5	TBC1D3F	protein_coding	2	5.08	0	0	0	7.9	0
ENSG00000275956.1	AC104446.1	processed_pseudogene	2	2	0	0	0	0	0
ENSG00000275958.1	RF02271	misc_RNA	3	0	0	0	0	0	0
ENSG00000275959.1	AC108467.2	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000275961.1	RN7SL210P	misc_RNA	3	0	0	0	0	0	0
ENSG00000275963.1	AC008115.4	lncRNA	2	13	8	6	1	2	2
ENSG00000275964.1	AL355001.2	lncRNA	2	118	171	128	149	113	144
ENSG00000275965.1	AC091544.7	lncRNA	2	0	0	0	0	0	0
ENSG00000275967.1	MIR6880	miRNA	3	0	0	0	0	0	0
ENSG00000275968.1	RF02090	misc_RNA	3	0	0	0	0	0	0
ENSG00000275969.2	SPATA31A3	protein_coding	2	0	0	0	0	0	0
ENSG00000275971.1	RF01967	misc_RNA	3	0	0	0	0	0	0
ENSG00000275975.1	RF00017	misc_RNA	3	0	0	0	0	0	0
ENSG00000275976.5	SPDYE11	lncRNA	2	0	0	0	0	1	1
ENSG00000275978.1	RF00017	misc_RNA	3	0	0	0	0	0	0
ENSG00000275980.1	AL390882.1	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000275981.1	AC018816.2	misc_RNA	3	2	2	0	1	1	1
ENSG00000275982.1	RF00019	misc_RNA	3	0	0	0	0	0	0
ENSG00000275987.1	RF00003	snRNA	3	0	0	0	0	0	0
ENSG00000275989.2	AL442128.1	transcribed_unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000275992.1	RN7SL327P	misc_RNA	3	0	0	0	1	0	0
ENSG00000275993.2	SIK1B	protein_coding	2	3998	3252	1708	4991	4958	2149
ENSG00000275994.1	SNORA24	snoRNA	3	316.69	331.02	647.43	203.51	259.67	522.5
ENSG00000275995.1	AC109809.1	lncRNA	2	0	0	0	0	3	1
ENSG00000275996.1	SNORD27	snoRNA	3	2.94	0	3.91	4.95	0	9.87
ENSG00000275997.1	AC016292.2	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276002.1	RF00017	misc_RNA	3	0	0	0	0	1	0
ENSG00000276003.1	RF02115	misc_RNA	3	0	0	0	0	0	0
ENSG00000276006.1	REXO1L12P	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000276007.1	AC079414.3	lncRNA	2	85	77	44	150	104	74
ENSG00000276012.1	AL160153.1	lncRNA	2	1	4	0	0	0	0
ENSG00000276014.1	RN7SL301P	misc_RNA	3	0	0	0	0	0	0
ENSG00000276015.1	RF01950	misc_RNA	3	0	0	0	0	0	0
ENSG00000276017.1	AC007325.1	protein_coding	3	0	0	0	0	1	1
ENSG00000276019.1	RF02101	misc_RNA	3	0	0	0	0	0	0
ENSG00000276023.5	DUSP14	protein_coding	2	7277.34	6723.32	4929.37	6928.36	6952.69	5147.68
ENSG00000276027.1	RNU12	snRNA	3	84.39	101.17	132.75	151.14	175.83	397.47
ENSG00000276029.1	MIR4477A	miRNA	3	0	0	0	0	0	0
ENSG00000276030.1	AC073534.2	lncRNA	2	3	2	1	4	2	4
ENSG00000276031.1	RN7SL197P	misc_RNA	3	0	0	0	0	0	0
ENSG00000276036.1	RNA5SP440	rRNA_pseudogene	3	0	0	0	0	0	0
ENSG00000276039.1	AL353770.2	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276040.4	SPATA31A7	protein_coding	2	0	0	0	0	0	0
ENSG00000276043.5	UHRF1	protein_coding	2	105	79	85	195	186	160
ENSG00000276045.3	ORAI1	protein_coding	2	61	58	65	56	23	21
ENSG00000276046.1	DUX4L13	unprocessed_pseudogene	1	0	0	0	0	0	0
ENSG00000276047.1	RN7SL711P	misc_RNA	3	0	0	0	0	0	0
ENSG00000276048.1	RF02250	misc_RNA	3	0	0	0	0	0	0
ENSG00000276050.1	IGKV2OR2-10	IG_V_pseudogene	1	0	0	0	0	0	0
ENSG00000276054.1	AC243654.3	lncRNA	2	0	0	0	0	0	0
ENSG00000276055.1	RF02089	misc_RNA	3	0	0	0	0	0	0
ENSG00000276057.1	RF01883	misc_RNA	3	0	0	0	0.21	0	0
ENSG00000276058.1	STMN1P1	processed_pseudogene	1	1	3	5	6	3	7
ENSG00000276063.1	AL391262.1	lncRNA	2	1	0	1	2	1	0
ENSG00000276064.1	AL365222.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000276067.2	AC009542.2	transcribed_unprocessed_pseudogene	2	0	5	5	4	1	2
ENSG00000276070.5	CCL4L2	protein_coding	2	13722	12076	6151	14447	10061	5874
ENSG00000276071.1	AC074138.1	lncRNA	2	41	30	51	50	43	22
ENSG00000276074.1	RF01951	misc_RNA	3	0	0	0	0	0	0
ENSG00000276075.1	AC027682.6	lncRNA	2	22	26	20	62	54	66
ENSG00000276076.4	CRYAA2	protein_coding	2	0	0	0	0	0	0
ENSG00000276077.4	CU633904.1	lncRNA	2	38	53	41	33	46	33
ENSG00000276081.1	MIR7156	miRNA	3	0	0	0	0	0	0
ENSG00000276083.1	MIR7976	miRNA	3	0	0	0	0	0	0
ENSG00000276085.1	CCL3L1	protein_coding	2	5167	3809	2830	5276	5430	2380
ENSG00000276087.2	AC008073.3	protein_coding	2	23346	22443	10543	30218	29276	9936
ENSG00000276088.1	RN7SL620P	misc_RNA	3	0	0	0	0	0	0
ENSG00000276089.1	RF02103	misc_RNA	3	14.77	21.14	16.4	2.27	13.12	8.45
ENSG00000276092.1	AC040896.1	lncRNA	2	7	4	9	4	1	3
ENSG00000276093.1	AL132822.1	lncRNA	2	0	0	0	0	0	0
ENSG00000276094.1	RF00156	snoRNA	3	0	0	0	0	0	0
ENSG00000276095.2	FAM230F	lncRNA	2	0	0	0	0	0	0
ENSG00000276096.1	RF00017	misc_RNA	3	0	0	0	0	0	0
ENSG00000276097.1	AC006538.4	lncRNA	2	0	0	0	0	0	0
ENSG00000276098.1	AC027345.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000276100.1	RF02189	misc_RNA	3	3.79	1.68	15.03	1.34	0	0
ENSG00000276101.1	AC027601.4	lncRNA	2	28	11	14	20	34	10
ENSG00000276102.1	MIR6747	miRNA	3	0	0	0	0	0	0
ENSG00000276103.1	RF00015	snRNA	3	0	0	0	0	0	0
ENSG00000276105.1	RF01947	misc_RNA	3	0	0	0	0	0	0
ENSG00000276107.1	AC037198.1	lncRNA	2	1	0	1	3	2	0
ENSG00000276109.1	AP005019.3	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276110.1	AC242988.1	lncRNA	2	0	0	2	1	3	0
ENSG00000276115.1	AC026356.2	lncRNA	2	68	24	98	83	98	52
ENSG00000276116.2	FUT8-AS1	lncRNA	2	15	3	3	64	36	34
ENSG00000276118.1	AC242852.1	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276119.1	OR13C2	protein_coding	2	3637	2956	1678	3122	2908	1231
ENSG00000276121.1	AC122108.2	lncRNA	2	0	0	0	0	0	0
ENSG00000276122.1	AC026336.3	lncRNA	2	0	0	0	0	0	0
ENSG00000276123.1	RF00017	misc_RNA	3	0	0	0	1	0	1
ENSG00000276124.1	MIR6855	miRNA	3	0	0	0	0	0	0
ENSG00000276127.1	AL589935.2	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000276128.2	AL591441.1	transcribed_processed_pseudogene	1	0	0	0	0	0	0
ENSG00000276131.1	AC009118.2	lncRNA	2	73	64	82	90	88	124
ENSG00000276136.1	AC016957.2	lncRNA	2	21	2	11	7	2	1
ENSG00000276137.1	MIR6133	miRNA	3	0	0	0	0	0	0
ENSG00000276138.1	RF00026	snRNA	3	0	0	0	0	0	0
ENSG00000276140.1	RF02211	misc_RNA	3	0	0	0	0	0	0
ENSG00000276141.4	WHAMMP3	transcribed_unprocessed_pseudogene	2	89	78	61	37	55	63
ENSG00000276147.1	MIR548AY	miRNA	3	0	0	0	0	0	0
ENSG00000276148.1	AC084824.5	lncRNA	2	10	13	5	12	37	38
ENSG00000276149.1	BX005040.2	transcribed_processed_pseudogene	1	0	0	0	0	0	0
ENSG00000276150.1	RF02199	misc_RNA	3	7.42	7.2	0	0	1.83	0
ENSG00000276156.1	AL138880.2	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276158.2	MIR1264	miRNA	3	0	0	0	0	0	0
ENSG00000276160.1	GGTLC5P	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276161.1	SNORA17B	snoRNA	3	391.62	480.75	1613.4	468.43	615.16	1555.67
ENSG00000276162.1	MIR5739	miRNA	3	0	0	0	0	0	0
ENSG00000276164.1	DUX4L20	unprocessed_pseudogene	1	0	0	0	1	2	1
ENSG00000276166.1	AC092118.2	lncRNA	2	22	20	18	24	30	11
ENSG00000276168.1	RN7SL1	misc_RNA	3	3930694	3323781	5663306	2975376	4008764	9032579
ENSG00000276169.1	MIR6871	miRNA	3	0	0	0	0	0	0
ENSG00000276170.4	AC244153.1	lncRNA	2	17	14	21	39	51	45
ENSG00000276172.1	ELMO2P1	transcribed_unprocessed_pseudogene	2	0	0	0	2	0	0
ENSG00000276174.1	AC087683.2	lncRNA	2	4	2	7	36	7	3
ENSG00000276176.1	MIR6090	miRNA	3	0	0	0	0	0	0
ENSG00000276178.1	RF00019	misc_RNA	3	0	0	0	0	0	0
ENSG00000276179.1	RF02113	misc_RNA	3	0	0	0	0	0	0
ENSG00000276180.1	HIST1H4I	protein_coding	2	3717	3012	1720	2380	1431	997
ENSG00000276181.1	MIR6794	miRNA	3	0	0	0	0	0	0
ENSG00000276183.1	RF00026	snRNA	3	0	0	0	0	0	0
ENSG00000276185.1	RF02196	misc_RNA	3	0	0	0	1	0	0
ENSG00000276188.1	AC069234.4	lncRNA	2	7	6	10	7	3	1
ENSG00000276189.1	RF02197	misc_RNA	3	0	0	0	0	0	0
ENSG00000276193.1	RF00017	misc_RNA	3	0	0	0	0	0	0
ENSG00000276197.1	RF01518	misc_RNA	3	0	0	2	0	0	0
ENSG00000276200.1	RN7SL820P	misc_RNA	3	0	0	0	0	0	0
ENSG00000276202.1	RF00017	misc_RNA	3	0	0	0	0	0	0
ENSG00000276203.5	ANKRD20A3	protein_coding	2	0	0	0	0	0	0
ENSG00000276204.1	BX005195.1	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276205.1	AL603758.1	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276206.1	AC012314.13	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276208.1	AL161423.1	unprocessed_pseudogene	1	0	0	0	0	0	0
ENSG00000276210.2	LINC00226	lncRNA	2	0	0	0	0	0	0
ENSG00000276213.1	RF00017	misc_RNA	3	1	0	1	2	0	2
ENSG00000276214.1	AC008833.1	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276216.1	AC245014.3	lncRNA	2	576.35	354.46	388.54	268.44	320.42	141.71
ENSG00000276221.1	MIR8057	miRNA	3	0	0	0	0	0	0
ENSG00000276223.1	AL118522.1	lncRNA	2	3	3	3	17	14	7
ENSG00000276225.1	RF02145	misc_RNA	3	0	0	0	0	0	0
ENSG00000276229.1	RF02248	misc_RNA	3	0	0	0	0	0	0
ENSG00000276231.4	PIK3R6	protein_coding	2	3	0	0	0	1	0
ENSG00000276232.1	AC006064.5	lncRNA	2	1255.77	803.29	1180.52	698.33	1339.21	3988.02
ENSG00000276233.1	RF02161	misc_RNA	3	0	0	0	0	0	0
ENSG00000276234.5	TADA2A	protein_coding	2	3685.41	3334	2100	4182	3928	2162.43
ENSG00000276240.2	OR4E1	protein_coding	2	6144	5170	4491	3041	3034	2249
ENSG00000276241.1	AC243829.2	lncRNA	2	0	0	0	0	0	0
ENSG00000276248.1	AL442125.1	lncRNA	2	46	56	44	317	270	84
ENSG00000276250.1	AC127024.6	lncRNA	2	1	0	0	0	0	0
ENSG00000276251.1	AC007786.2	lncRNA	2	6	2	1	1	1	3
ENSG00000276255.2	AL136379.1	lncRNA	2	48	43	59	89	78	47
ENSG00000276256.1	AC011043.1	protein_coding	3	1568	1501	1699	774	1100	520
ENSG00000276257.1	AL513478.1	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276259.1	AC009118.3	lncRNA	2	187	169	111	206	287	203
ENSG00000276261.1	AC009509.4	lncRNA	2	19	4	4	1	0	0
ENSG00000276266.1	FP325318.1	lncRNA	2	0	1	0	0	0	0
ENSG00000276269.1	AL355974.2	lncRNA	2	0	0	0	0	0	0
ENSG00000276270.1	MIR6799	miRNA	3	0	0	0	0	0	0
ENSG00000276272.1	AC024884.2	lncRNA	2	9	8	6	9	12	5
ENSG00000276277.1	AL445584.3	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276278.1	AC048382.6	lncRNA	2	6	2	2	10	11	4
ENSG00000276281.1	RN7SL126P	misc_RNA	3	0	0	0	0	0	0
ENSG00000276282.1	AC022960.2	lncRNA	2	14	12	22	27	24	14
ENSG00000276289.4	KCNE1B	protein_coding	2	0	0	0	1	0	0
ENSG00000276290.1	RBBP4P3	processed_pseudogene	1	0	0	0	0	1	0
ENSG00000276291.5	FRG1HP	transcribed_unprocessed_pseudogene	2	703	720	683	631	582	595
ENSG00000276292.1	AC131159.1	lncRNA	2	5	2	5	4	3	4
ENSG00000276293.4	PIP4K2B	protein_coding	2	2214.85	1804.21	1793.97	1882.11	2081.36	1856.23
ENSG00000276294.1	AC078899.5	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276298.1	AC234782.4	unprocessed_pseudogene	2	1	0	0	0	1	0
ENSG00000276302.1	AL021997.3	protein_coding	2	1698.25	1950.54	1233.46	2658.54	1776.43	1316.98
ENSG00000276304.1	RF01873	misc_RNA	3	0	0	0	0	0	0
ENSG00000276308.1	AC078880.4	lncRNA	2	2	1	0	4	0	0
ENSG00000276309.1	RN7SKP251	misc_RNA	3	0	0	0	1	0	0
ENSG00000276311.1	MIR6511A3	miRNA	3	0	0	0	0	0	0
ENSG00000276312.1	RF01518	misc_RNA	3	0	0	0	0	0	0
ENSG00000276314.1	SNORD107	snoRNA	3	0	0	0	0	0	0
ENSG00000276316.1	OR8G7P	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276317.1	AL357033.3	lncRNA	2	13	6	8	6	2	0
ENSG00000276318.1	GTF2IP8	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276319.1	MIR8079	miRNA	3	0	0	0	0	0	0
ENSG00000276326.1	MIR2909	miRNA	3	0	0	0	0	0	0
ENSG00000276332.1	AC010338.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000276334.1	AL133243.2	lncRNA	2	145	89	128	222	203	107
ENSG00000276337.1	AC105429.1	lncRNA	2	6	5	24	18	15	6
ENSG00000276345.1	AC004556.1	protein_coding	3	2184	1988	1274	2320	3445	2811
ENSG00000276348.1	AL353770.3	lncRNA	2	0	0	0	0	0	0
ENSG00000276350.1	MIR6858	miRNA	3	0	0	0	0	0	0
ENSG00000276351.1	RF01973	misc_RNA	3	0	0	0	0	0	0
ENSG00000276352.2	MIR668	miRNA	3	0	0	0	0	0	0
ENSG00000276353.1	RF00017	misc_RNA	3	0	0	0	0	0	0
ENSG00000276359.1	RF00017	misc_RNA	3	0	0	0	0	0	0
ENSG00000276362.1	AC010087.1	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276365.1	MIR145	miRNA	3	0	0	0	0	0	0
ENSG00000276366.1	RF00012	snoRNA	3	0	0	0	0	0	0
ENSG00000276368.1	HIST1H2AJ	protein_coding	2	755	543	369	525	390	190
ENSG00000276375.1	AL157712.1	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276376.1	RF00066	snRNA	3	0	0	0	0	0	0
ENSG00000276380.2	UBE2NL	polymorphic_pseudogene	2	0	3	2	1	2	3
ENSG00000276384.1	AC016876.3	lncRNA	2	4	4	2	12	6	7
ENSG00000276385.1	AL445567.2	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276386.1	CNTNAP3P2	unprocessed_pseudogene	1	1	1	2	0	3	0
ENSG00000276388.1	AL591424.2	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276390.1	AC004241.3	lncRNA	2	36	16	33	76	53	54
ENSG00000276391.1	AC003001.2	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000276393.1	AC105429.2	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276396.1	RF00017	misc_RNA	3	0	0	0	0	0	0
ENSG00000276397.2	LINC01879	lncRNA	2	0	0	0	0	0	0
ENSG00000276398.1	RF01970	misc_RNA	3	13.75	10.67	15.71	11.54	0.44	0.54
ENSG00000276399.1	AC209154.1	lncRNA	2	0	0	0	13	8	1
ENSG00000276400.1	VN1R9P	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276403.1	AC105105.4	lncRNA	2	0	0	0	0	0	1
ENSG00000276404.1	MIR6835	miRNA	3	0	0	0	0	0	0
ENSG00000276405.1	TRBV13	TR_V_gene	2	2	0	0	0	0	0
ENSG00000276406.1	AC015726.2	lncRNA	2	0	0	0	1	0	1
ENSG00000276407.5	AC024559.2	lncRNA	2	0	0	0	0	0	0
ENSG00000276408.1	AC025287.2	lncRNA	2	29	14	9	21	24	12
ENSG00000276409.5	CCL14	protein_coding	2	36	30	70	113	149	191
ENSG00000276410.3	HIST1H2BB	protein_coding	2	4702.41	4448.78	3189	4030.54	5368.72	3693
ENSG00000276411.1	AC106875.2	lncRNA	2	0	0	0	0	0	0
ENSG00000276412.2	AL591926.2	lncRNA	2	0	0	0	0	1	3
ENSG00000276413.1	AL078604.3	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000276417.1	AC092111.2	lncRNA	2	5	0	2	11	14	13
ENSG00000276418.5	AC036214.3	protein_coding	2	5	3	9	6	9	1
ENSG00000276422.2	AL590491.2	lncRNA	2	0	0	0	1	0	0
ENSG00000276426.1	RF02271	misc_RNA	3	0	0	0	0	0	0
ENSG00000276427.1	IGLL4P	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276428.1	AC245505.3	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276430.2	FAM25C	protein_coding	2	135	114	109	1475	3174	1677
ENSG00000276431.1	AC023511.2	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276434.1	AL136221.1	lncRNA	2	0	0	0	0	0	0
ENSG00000276436.1	AL136301.1	lncRNA	2	0	1	3	4	2	0
ENSG00000276442.1	RNA5SP529	rRNA	3	0	0	0	0	0	0
ENSG00000276445.1	AC005393.1	lncRNA	2	28	39	15	49	81	30
ENSG00000276449.1	AC004076.2	lncRNA	2	136	112	126	95	117	48
ENSG00000276454.1	AC008083.3	lncRNA	2	0	0	0	0	0	0
ENSG00000276457.1	FKBP4P8	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000276460.1	AC073869.4	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276462.2	BX255923.2	lncRNA	2	0	0	0	1	0	0
ENSG00000276467.1	Z93929.2	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276470.1	RF02156	misc_RNA	3	0.29	0	0	0.69	0	0
ENSG00000276471.1	AC105265.4	lncRNA	2	0	0	0	0	0	0
ENSG00000276473.1	AC107905.1	lncRNA	2	0	0	0	0	0	0
ENSG00000276474.1	AC231759.1	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276475.1	AC016769.4	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000276476.3	AL136962.1	lncRNA	2	0	0	0	4	1	0
ENSG00000276478.1	AL772337.4	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276479.1	MIR548AZ	miRNA	3	0	0	0	0	0	0
ENSG00000276484.1	AC126755.4	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276486.1	AC022960.3	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000276487.2	AC061709.2	lncRNA	2	0	0	0	0	0	0
ENSG00000276488.1	AC008735.4	lncRNA	2	0	0	2	2	2	2
ENSG00000276489.1	MIR6829	miRNA	3	0	0	0	0	0	0
ENSG00000276490.1	AL583836.1	protein_coding	2	3594	3611	2063	2322	2077	1450
ENSG00000276493.1	RF00017	misc_RNA	3	0	0	0	0	0	0
ENSG00000276494.1	RF01948	misc_RNA	3	0	0	0	0	0	0
ENSG00000276496.1	RF02139	misc_RNA	3	0	0	0	0	0	0
ENSG00000276500.1	BMS1P14	lncRNA	2	0	0	0	0	0	0
ENSG00000276502.1	AL354718.2	lncRNA	2	0	0	0	0	0	0
ENSG00000276505.1	AP000892.2	lncRNA	2	1	1	2	9	15	9
ENSG00000276507.1	AC068944.2	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276508.1	AC243830.3	lncRNA	2	1	0	0	0	0	0
ENSG00000276509.1	AC239799.1	lncRNA	2	0	0	0	7	15	41
ENSG00000276514.1	RF02271	misc_RNA	3	0	0	0	0	0	0
ENSG00000276517.1	AL133243.3	lncRNA	2	168	120	148	338	498	325
ENSG00000276519.1	AC092142.2	lncRNA	2	0	0	0	0	0	0
ENSG00000276520.1	CR589904.1	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276521.1	AP001486.3	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276522.1	RN7SL462P	misc_RNA	3	0	0	0	0	0	0
ENSG00000276523.1	AC025287.3	lncRNA	2	7	2	4	4	0	3
ENSG00000276524.1	AC010999.2	lncRNA	2	10	15	25	23	11	15
ENSG00000276525.1	RF00017	misc_RNA	3	0	0	0	0	0	0
ENSG00000276527.1	AL356515.1	lncRNA	2	3	2	6	0	0	0
ENSG00000276528.1	RF01975	misc_RNA	3	0	0	0	0	0	0
ENSG00000276529.1	AP001505.1	lncRNA	2	197	206	86	372	366	162
ENSG00000276530.1	RF02208	misc_RNA	3	0	0	0	0	0	0
ENSG00000276531.1	AC091769.1	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276532.1	RF00017	misc_RNA	3	0	0	0	0	0	0
ENSG00000276533.1	AC018926.2	lncRNA	2	7	11	16	6	14	10
ENSG00000276535.1	AL353726.1	processed_pseudogene	1	3	3	1	1	1	1
ENSG00000276538.1	AC092666.2	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276540.1	REXO1L10P	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000276542.1	AC097478.2	lncRNA	2	0	0	0	0	1	0
ENSG00000276544.1	RN7SL453P	misc_RNA	3	0	0	0	0	0	0
ENSG00000276545.1	PCDHGB9P	unprocessed_pseudogene	2	35	19	80	94	111	45
ENSG00000276546.1	RF00019	misc_RNA	3	0	0	0	0	0	0
ENSG00000276547.1	PCDHGB5	protein_coding	2	9	8	8	13	13	15
ENSG00000276548.1	AC008740.2	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276550.4	HERC2P2	transcribed_unprocessed_pseudogene	2	2745	2251	2771	2776	3130	1940
ENSG00000276556.1	AF254982.1	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276557.1	TRBV18	TR_V_gene	2	0	0	0	0	0	0
ENSG00000276562.1	RN7SL565P	misc_RNA	3	0	0	0	0	0	0
ENSG00000276563.1	AL359075.1	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276564.1	AC130650.2	lncRNA	2	39	37	46	81	85	65
ENSG00000276566.1	IGKV1D-13	IG_V_gene	2	0	0	0	0	0	0
ENSG00000276568.1	RF00017	misc_RNA	3	0	0	0	1	0	0
ENSG00000276569.1	AL138709.1	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276570.1	AC010327.6	lncRNA	2	233.4	187.61	150.36	227.51	235.31	73.84
ENSG00000276571.1	AC002550.2	lncRNA	2	20	21	12	16	16	13
ENSG00000276573.1	AL442067.1	lncRNA	2	1	1	1	5	1	4
ENSG00000276575.1	MIR6895	miRNA	3	0	0	0	0	0	0
ENSG00000276576.1	MRPL30P1	processed_pseudogene	1	1	1	0	0	1	0
ENSG00000276577.1	RNU6-467P	snRNA	3	0	0	0	0	0	0
ENSG00000276578.1	AC004696.1	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276580.1	MIR8055	miRNA	3	0	0	0	0	0	0
ENSG00000276581.2	SPATA31A5	protein_coding	2	3630	2993	1639	2746	2362	1217
ENSG00000276584.1	MIR6737	miRNA	3	0	0	0	0	0	0
ENSG00000276586.1	AL356102.1	unprocessed_pseudogene	1	0	0	0	0	0	0
ENSG00000276588.1	RN7SL322P	misc_RNA	3	0	0	1	0	0	0
ENSG00000276592.1	PHBP6	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000276593.1	AC022306.3	lncRNA	2	3	1	0	1	0	0
ENSG00000276596.1	RF00004	snRNA	3	0	0	0	0	0	0
ENSG00000276597.1	TRBV11-3	TR_V_gene	2	0	0	0	0	0	0
ENSG00000276598.1	MIR6893	miRNA	3	0	0	0	0	0	0
ENSG00000276599.1	RNA5SP411	rRNA_pseudogene	3	0	0	0	0	0	0
ENSG00000276600.5	RAB7B	protein_coding	2	0	0	1	51	13	13
ENSG00000276601.1	RF00017	misc_RNA	3	0	0	0	0	0	0
ENSG00000276603.1	AL109614.1	lncRNA	2	14	9	14	57	50	19
ENSG00000276605.1	AC027250.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000276609.1	RF02040	misc_RNA	3	0	0	0	0	0	0
ENSG00000276610.1	SNORD64	snoRNA	3	0	0	0	0	0	0
ENSG00000276612.3	FP565260.2	protein_coding	2	2379	2183	2228	2627	3120	3199
ENSG00000276620.1	AL591516.1	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276622.1	MIR6499	miRNA	3	0	0	0	0	0	0
ENSG00000276623.1	AC106872.11	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276626.1	RF00100	misc_RNA	3	0.01	0.5	0	0	0	0
ENSG00000276627.3	AL117372.1	lncRNA	2	0	0	0	1	3	2
ENSG00000276631.1	AC007786.3	lncRNA	2	1	1	0	0	0	0
ENSG00000276632.1	AL445528.2	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276633.1	AJ011931.1	lncRNA	2	5	14	40	24	16	5
ENSG00000276637.1	AC084851.3	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276638.1	AL109954.2	lncRNA	2	0	0	0	0	0	0
ENSG00000276639.1	MIR7154	miRNA	3	0	0	0	0	0	0
ENSG00000276641.1	MIR6769A	miRNA	3	0	0	0	0	0	0
ENSG00000276642.1	RF00619	snRNA	3	0	0	0	0	0	0
ENSG00000276643.1	RF00279	snoRNA	3	0	0	0	0	0	0
ENSG00000276644.5	DACH1	protein_coding	2	0	0	0	0	0	0
ENSG00000276645.1	RF00017	misc_RNA	3	1	1	2	1	4	2
ENSG00000276647.1	KRTAP12-6P	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000276649.1	AL117335.1	lncRNA	2	2	5	7	10	15	1
ENSG00000276650.1	AC022202.1	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000276651.1	AC007950.2	lncRNA	2	12	7	15	16	16	6
ENSG00000276653.1	RN7SL856P	misc_RNA	3	0	1	1	0	3	0
ENSG00000276656.1	MIR6083	miRNA	3	0	0	0	0	0	0
